,timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1,delta_absolute_2,theta_absolute_2,alpha_absolute_2,beta_absolute_2,gamma_absolute_2,delta_absolute_3,theta_absolute_3,alpha_absolute_3,beta_absolute_3,gamma_absolute_3,delta_absolute_4,theta_absolute_4,alpha_absolute_4,beta_absolute_4,gamma_absolute_4
0,1532043641.780928,1.0953975572504755,1.1164511387901523,1.0482703199859056,1.504366779479281,1.0406555314773602,0.40311975559758845,0.36315501321434135,0.197607559825061,0.6964164266244296,0.8003186725349316,0.5422547487653069,0.521696873829801,0.562806028565055,1.488867644116663,1.528473301430856,1.2115476336561735,0.9212829795689188,1.2497730958824143,1.6851784080633487,1.3534207605823967
1,1532043641.7816288,1.4877602750219794,1.5192936938089892,1.219251471660915,1.5407736010412083,1.0081331134007203,0.539934624588007,0.4618918739477921,0.25676372045052187,0.6775409379642681,0.7632734184144161,0.37655511097295385,0.6553419406326143,0.4030655382468215,1.310366024888264,1.4285645888388965,1.5499758995507045,1.4735802115089092,1.3005749712038737,1.5935619661010847,1.2658091670426053
2,1532043641.819133,1.8785525702817163,1.8473045377569717,1.4300589205866996,1.5419608475118223,0.9714106027797537,0.6230560632347764,0.678405792862824,0.3878111953434729,0.7015154366775319,0.7106899985639807,-0.042791649340907026,0.6615470561510494,0.4142718211522489,1.2063916706745736,1.3291967731386871,1.8988657664413602,1.7776467810964682,1.4632037772489483,1.4584282269121365,1.2282780163412181
3,1532043641.968873,2.0642628887707177,2.0761822574097755,1.5377951932107,1.5031405134625948,0.929107782466585,0.7227213387785439,0.8522987441189346,0.5140589430696133,0.7317605721606499,0.6636923083981991,-0.209159347531436,0.6381069239899299,0.5244522930526878,1.186398252147651,1.232426871344796,2.0440989019735896,1.9833198693420406,1.5775494693455778,1.3166105178386274,1.2254182855238909
4,1532043642.059778,2.1363718627122816,2.1939461592422616,1.5467996030632043,1.4194767550766232,0.8985091376433861,0.6620501710788217,0.9708725752919898,0.5630834548458563,0.7323454639215877,0.656943902349392,-0.6559592953702075,0.5334298578546132,0.4898676608779874,1.2372597809454409,1.1326063380427345,2.0967818571451335,2.0744275380140182,1.6304574613944585,1.1809730220821784,1.2399771919153337
5,1532043642.127123,2.1346412699029242,2.190886620951098,1.454285333738725,1.3088188485011687,0.9111650599320019,0.5877475477611881,0.970271215732337,0.5508246424340797,0.6677044489029319,0.6784574132446733,-0.5444147973107095,0.3527168514279909,0.3815915258191159,1.2878368270083909,1.053169104226556,2.057915477041615,2.0591798803997903,1.5838721707261039,1.1010319599508924,1.2540910239562726
6,1532043642.349772,2.073833054980152,2.0801884365716936,1.2788428135814145,1.2061743895397306,0.9603825501700849,0.41814137300074544,0.8634796773547978,0.4343784763859732,0.542463269074178,0.6970031648814096,0.2248156538396005,0.3422644852691152,0.37868238538497706,1.3050699098378067,1.028125790114949,1.9812840784179218,1.9272176067031475,1.4449952710223255,1.0775752219693395,1.241977327620809
7,1532043642.4178028,2.113776475062503,1.8155157485782312,1.1301805109327536,1.125950681774755,0.9968984686089614,0.291007686456086,0.6580214132941182,0.2554872396306674,0.3963986801566682,0.6819396846616026,0.5530887642792311,0.2856417015206939,0.3034487140375118,1.272129111707826,1.0498771229753008,1.9927507797367996,1.6306651371964227,1.227719405150996,1.0779768668019662,1.1888388987775318
8,1532043642.48409,2.165673399870861,1.6987644429581468,1.0881766464139433,1.080659351393815,1.004417304675173,0.3288414464260434,0.4232115643415768,0.17049558769470488,0.31767290206000215,0.6280826069964573,1.0172807780554396,0.7783435746633897,0.3964491164780893,1.1978269025619916,1.0825200713995498,2.0358286346751444,1.4651583249377773,0.9945836643099869,1.071568060983819,1.0998469670183393
9,1532043642.638358,2.2982083429758897,1.8377506080558264,1.0810802499520196,1.0780746704328161,0.9831269720420907,0.4642004565024729,0.3634378442962983,0.3071222482180337,0.3438841138127321,0.5507222507842803,1.399765229582789,1.1264547986792035,0.5399194116567607,1.0916231485876233,1.072537669744854,2.152709543022168,1.6229735761655262,0.8066596341060366,1.0587397519427275,1.0012149467687315
10,1532043642.724218,2.422643416723499,1.9840435815730055,1.0784133219623284,1.1062167248324764,0.958503660079638,0.5737045304436584,0.4201971545975586,0.4773384922572416,0.3900733154349742,0.4861884610143701,1.6291553427691994,1.3290235820645895,0.6343223761941107,0.9601757280905394,1.0150226314015813,2.271013231899436,1.7972750811027884,0.7600305148699625,1.0580630862772813,0.9416276967056584
11,1532043642.725576,2.415229195653145,2.0760054221103514,1.0939976781648924,1.1476238968794081,0.9490224281656324,0.5335921585631963,0.46997916653090127,0.542451125719371,0.41896717664169203,0.458200661762952,1.7460803079340952,1.4166810765617828,0.6574291010337839,0.8396805793822804,0.9265755462666976,2.2489894541421704,1.9113391422126311,0.8160935976601096,1.1067163589785867,0.9343269317517382
12,1532043642.845829,2.3718689215486646,1.997559989373299,0.8578205806912517,1.1723580767780795,0.9523030467404175,0.4113655066009438,0.42725388224725935,0.5308704528399231,0.40778848098550585,0.4668114733196277,1.7882049219279152,1.3683814452577112,0.623571252241753,0.7771550658223416,0.8521175433428618,2.1989808336867456,1.84126652028953,0.6558815199606712,1.1733253354062532,0.9687395658839825
13,1532043643.022037,2.218080055273765,1.8168591031881158,0.5620694269993438,1.1477294161696883,0.9925303782246312,0.18527496832149387,0.2830619386717086,0.4345325603237694,0.3607915907417629,0.4802330192270831,1.7206772820354828,1.2271397951008254,0.5324928706499742,0.7998973666145731,0.8131022066880096,2.0180685539297167,1.6855994093076254,0.6436733233824459,1.2116463400835127,1.0280283919643893
14,1532043643.075284,1.8906645221854583,1.5580404734673376,0.3002389724964418,1.1056303547302535,1.0416561990483182,-0.1634610825679091,-0.0012483083569795055,0.28385174815076225,0.3097117808750644,0.46646395486766407,1.4777216309733014,1.022521161344215,0.38820845841149965,0.8558977623032411,0.7855153390543523,1.6771699496057104,1.4274756466558078,0.6954263945053643,1.2312885395846567,1.0791344710641118
15,1532043643.184156,1.4241083782834545,1.2188424834259157,0.08780949632271592,1.0868290369596518,1.0846064767274897,-0.30950790364307734,-0.289135165899165,0.1698889848306039,0.26270956421227365,0.41775294816174413,1.1729301850523204,0.5776135475510669,0.21918137683911612,0.8532656820230549,0.7498210786062128,1.180283642906303,1.1711721311278074,0.7760772715965181,1.2209361463428035,1.099654744983458
16,1532043643.25283,0.6193652562741959,0.8494134363761268,0.14556367439394988,1.1413227442633698,1.1044756374860487,-0.7163397804629715,-0.48990216846613327,0.03143210461123324,0.24243382541109174,0.3314539625647111,0.5893922280572945,0.39530856853450486,0.0012784266418952072,0.7918466555109296,0.6927686092991477,0.3761435634494922,0.8993789248771078,0.8674521889161511,1.1980493512855939,1.0984384885523883
17,1532043643.389742,-0.9446560727835998,0.6903835017839954,0.3269330378035902,1.2437083138520724,1.1068879031221854,-0.7126052168713006,-0.5178448322371464,-0.00434840684129009,0.24778733744122014,0.2500709010322179,-0.3428665804800482,0.22260747678358536,-0.0733137536014576,0.7047747198633297,0.6287988903127725,-0.13023632418111655,0.7686529129086815,0.8929592547548242,1.1853857755271635,1.0912013321436225
18,1532043643.458621,-0.10866075003891576,0.7813563309565574,0.5051320525172103,1.3370176381179417,1.0997553471981263,-0.5306097614128175,-0.38669116637714457,0.030012622267097153,0.2549291679499025,0.20921609661190277,-0.40867015098062653,0.3122327753568842,-0.01639207728153,0.6362580961480166,0.5785877223138982,0.20728825040729096,0.6803107661717795,0.8304071933829326,1.180804564174428,1.0961454755911397
19,1532043643.545942,0.0016004826130026134,0.7346494699579652,0.588688165527008,1.3667045679132708,1.069529918460562,-0.513608003443649,-0.13584551528782804,0.09575231579520076,0.24277543858703154,0.22188240611836577,-0.5424953542398445,0.31892991464262876,0.1021720408157226,0.5933865338521347,0.5387679271395637,0.21700297717086137,0.54198271531787,0.6957078832007855,1.1647689725568158,1.1170419630938515
20,1532043643.7005868,-1.920161499347141,0.887113054445328,0.6677663456752372,1.3433319078288601,1.0341420395806196,-0.48810504547878286,0.0636125623426713,0.15576359924046468,0.22561099569485604,0.24041437900781115,-0.4029174202689179,0.5800463476864575,0.2820011112937557,0.6132903656524824,0.5357829881804281,0.08987979575811197,0.5236724769056023,0.6059140723842052,1.1363997823857386,1.1394444315296088
