,timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1,delta_absolute_2,theta_absolute_2,alpha_absolute_2,beta_absolute_2,gamma_absolute_2,delta_absolute_3,theta_absolute_3,alpha_absolute_3,beta_absolute_3,gamma_absolute_3,delta_absolute_4,theta_absolute_4,alpha_absolute_4,beta_absolute_4,gamma_absolute_4
0,1532473324.29321,1.5845533575631663,2.069434691761297,1.2446488521628996,0.9063668803592124,0.7541138260219992,0.8179215215314786,0.8947316661480691,0.4925625822227792,0.21448248695980138,-0.609336890923756,1.1953465116239832,1.0109902518860476,0.15367563322752942,0.12569619284359224,-0.4024424905469916,1.6647160739044837,1.9420709507028864,1.0127372561757404,0.9636700364470087,0.4639434224402414
1,1532473324.382217,1.9178350944716855,2.2937167264835816,1.1927945479445963,0.878491813453986,0.7205860244750505,0.5979503889688386,0.807789077250366,0.44058614317692296,0.28239735825837436,-0.49711643060132943,0.7271786745633941,0.5064428504593856,-0.0742708037507573,0.11528019637342429,-0.3070769546388203,1.9862096183846831,2.203633304541147,1.161602494404226,1.0080774354740472,0.4746834822047547
2,1532473324.471174,2.307754179983529,2.484189629963388,1.2289410239068748,0.9304236195039609,0.7243141436955228,0.6672938685328774,0.8460539756165782,0.42527928456246816,0.35984552113913,-0.35881261389917607,0.7219296990599101,0.3277594402101342,-0.13775686906437695,0.19631652809126152,-0.21864026595747524,2.3029956290122926,2.402949454416863,1.268098388734454,1.0284166268613906,0.5169096997381466
3,1532473324.540045,2.5269662230769967,2.5683517556714337,1.204651825133812,0.9788229776912113,0.7121167890283192,0.8121569953892626,0.8489994552965794,0.34872279555673585,0.42115579859365343,-0.2621990155010999,0.884607716761065,0.3834651331962544,-0.18346542108341082,0.302567064496262,-0.14707808618090903,2.488839573191837,2.491961017104327,1.2785736801334882,0.993326906489648,0.5352195632029999
4,1532473324.630556,2.6044022728684584,2.5322080466720447,1.114138068599005,1.0426474639982029,0.6768195741579909,0.8709116856667447,0.829091513740259,0.2837442880989479,0.4484569839473179,-0.22713597725270676,1.0401213304364822,0.35886931967593266,-0.11582303615730939,0.3755735256206478,-0.13480092211338388,2.5496088549417135,2.46805712378619,1.2277562292100686,0.913116299572393,0.5247368110477968
5,1532473324.711004,2.5527467480181554,2.394586309786025,0.9632277752554169,1.072970720982366,0.5877978064495188,0.8300105383400436,0.748058650397017,0.16400265785684306,0.43184205803393766,-0.20815183439908083,1.141637654276157,0.3358559331756202,-0.11784776731306834,0.420818103933645,-0.14957283077955053,2.490356469582581,2.3333366620574867,1.0692761138236395,0.8091254328239184,0.5032768023054375
6,1532473324.800106,2.366406996746606,2.152606180978012,0.8886758307862483,1.0400772645183727,0.48148943947327977,0.6542560038480163,0.6127958405933454,0.10185979130217879,0.36894638042368133,-0.1663606494958004,1.201029598278281,0.39025190647596053,-0.11934492722102016,0.4284113916064372,-0.19693194943487236,2.2998069841571493,2.0851573383905113,1.0092407610402665,0.732125800944436,0.5386788510895397
7,1532473324.912016,2.02995543390958,1.8193287819478774,1.0141584231767966,0.9448627550793924,0.425059137526659,0.3117683187478351,0.4833245770180005,0.10150384554345342,0.26902744826854263,-0.09411167601071449,1.214753067511413,0.48362766241200233,-0.11213361447837411,0.40300490922278015,-0.27258507191862796,1.9621591184171063,1.7383730608647032,1.1686883696009653,0.7320475413015008,0.6150108643234435
8,1532473325.00996,1.5347620704966525,1.410274328728292,1.2827301822092938,0.8253386047888963,0.46916447640999814,-0.2200893533166486,0.3979223424286402,0.14068443771161612,0.1595104879150825,-0.024210042065595357,1.1639453889268396,0.5286985922756051,-0.11938318888205346,0.35493511453465226,-0.36837281989584036,1.481559914043565,1.3391539772042635,1.4258144733515326,0.7972869141745953,0.6963118155342735
9,1532473325.039226,1.2312716712063734,1.1509438700838863,1.5548889999530282,0.7483970476037691,0.5561040771682375,-0.33430630426850677,0.41803190435943816,0.1343991462924215,0.080416689389308,0.02074730292195199,1.0148389833644356,0.4903386400659064,-0.0903874431194991,0.2884480268192908,-0.4633777011152335,1.1261597721275067,1.1240482641183807,1.637750803804518,0.880416057900256,0.7344431676714128
10,1532473325.127201,1.2433561239225828,0.9540548477369428,1.767078812637296,0.747989409427211,0.5872629187129828,-0.026799565858531042,0.47475368973187243,0.10288918293355435,0.06581847657074905,0.04046005928337301,0.7831508002244356,0.39173808085230766,0.0036461897183477036,0.2134309825174193,-0.5301836363480251,1.0225758877178834,0.9366223818011066,1.7885267672074217,0.9380323437182019,0.7392483538475145
11,1532473325.2224221,1.156352652239242,0.9328872929682255,1.8909012642208731,0.6749500051431955,0.5537308182722444,0.2234739512856969,0.49475103857451935,0.0804744372074873,0.07374840392723953,0.029799353137830727,0.4432260671230505,0.2923841430122296,0.04856801162193709,0.11759477442199655,-0.6272977818173613,0.8532307310011342,0.8464569404995226,1.8652137296101763,0.9083613608876242,0.6869439289100989
12,1532473325.3315141,0.9189073188824971,0.9790654217266126,1.9370996470931325,0.6014484172142874,0.4778138219459043,0.28013869223528853,0.45788905903482835,0.06344749255675552,0.0760338020843145,-0.008190670118432393,0.12365423204098959,0.27106324885495725,0.07078922138549222,0.023854320127229038,-0.6425717462230935,0.4113380939965959,0.7575865191708075,1.8772633207151737,0.8453339965872011,0.6274233030899679
13,1532473325.4390981,0.5550277050119489,1.0015824240585476,1.9007303140970822,0.5341170502963513,0.4050976801427767,0.27038185681065185,0.401230950067911,0.07566435682391766,0.05232202640975645,-0.08122384286208935,0.12893864372395963,0.3529413215863241,0.05180774348464031,-0.0313442375302628,-0.5732772448541389,-0.3485283529201147,0.8102445968124694,1.82412700796545,0.7643853066479587,0.570278203100975
14,1532473325.529574,0.18066154158096984,1.0605150619200572,1.7912797268364735,0.5578302136622693,0.3816938339072316,0.22310987117786182,0.3362692913348768,0.0799109499494068,0.012656194738600489,-0.1893126281965014,0.1760138387575603,0.42095237164175636,0.015677920877447914,-0.022753550755781417,-0.4733962745570187,-1.4638809107120554,0.9689104708939348,1.7139083560967878,0.7134105060406912,0.5374478380418187
15,1532473325.558286,0.1906721711750786,1.1276636204514467,1.6351487175103043,0.7170786480568289,0.40831445555495915,0.1714510155798643,0.29577460029287095,0.06595661001589284,-0.027048909284488092,-0.31742223705242,0.19085884636506947,0.4033197068666148,-0.018998769494482474,0.03923197696209734,-0.40246360231837097,-0.7023251929866379,1.0977261134150182,1.5712473398144318,0.7221687332513699,0.5371491484393022
16,1532473325.670186,0.31637465408934534,1.1713979913143824,1.4891235763895523,0.9048517037588839,0.43170451318092107,0.114303260485476,0.23271130702755022,0.041070910091708705,-0.05045043943226269,-0.43213227259885484,0.110587394597989,0.3052412260580085,-0.020464907419370456,0.11067296620332945,-0.3872335351954485,-0.4128292158362291,1.1358902199618472,1.4402446792429136,0.7684610045174255,0.5561367741525423
17,1532473325.758656,0.3599370837252269,1.2118961664263386,1.4091833185776867,1.0475202168623332,0.43886676644627814,0.03308700392978396,0.09917042179877143,0.007952262296899715,-0.06309938015760025,-0.4898613702601385,0.024516558956318123,0.12410306103500081,-0.04099263391912547,0.15460441175206316,-0.39136272187499177,-0.21579398555892854,1.1291538309942606,1.3416251263310637,0.8149922840860088,0.5635597654591498
18,1532473325.8471,0.5239231319725272,1.2571260184857116,1.388599258867774,1.1402772883594403,0.43128725916288196,-0.09037802420766948,-0.08969221362111247,-0.03107068888614396,-0.056168563611173,-0.517443026540991,0.1616520502117342,0.208149906113261,-0.04487695535379401,0.1766208658625042,-0.3314256243740931,0.22023119287978082,1.1130898795332183,1.2625628534863569,0.8451320950632177,0.5506247171835689
19,1532473325.944466,1.1363018548278687,1.4978825609989426,1.4588876376105286,1.2028992023491343,0.4961741671353576,-0.30323662118143013,-0.1585362953467983,-0.026662140556854893,-0.04162715691364672,-0.5259835888808528,0.9273164401091162,0.6212749393003796,-0.04949363930806472,0.15961302604156505,-0.2008275603578122,0.8358672922236475,1.344372930563586,1.2542853811011845,0.8855303182992897,0.5112936767518365
20,1532473326.031176,1.7410880828553916,1.6479408595061622,1.4399595402194947,1.1849682302923232,0.5667371286329984,0.011088915718353356,0.1818597476430345,-0.0006530950987966952,-0.034896641588346156,-0.48995012601294047,1.4268659968134567,1.113524951873741,-0.05997835908997428,0.13530768056314896,-0.04990869414208872,1.5063786691883896,1.5600396112126693,1.1711215462892064,0.8262214322914089,0.3850043046152404
21,1532473326.099482,2.3151244420309918,2.0958063970629346,1.4869204328582117,1.161000048165778,0.6785278262558637,0.5238884184012337,0.5557292659260814,0.11265026730757156,-0.03778331217531904,-0.4153571702850441,1.8493390252690727,1.5397263478147962,-0.027731388862347172,0.12675738236601877,0.043270000188835554,2.0957592314738367,2.0258445178918816,1.183888481616059,0.7733603241640908,0.23061613563362995
22,1532473326.1893651,2.716680378780554,2.445125409643612,1.5259621986519418,1.1275431689680262,0.756238865093843,0.9498926851111318,0.9112231383025423,0.23534896776167388,-0.04995233422180535,-0.3496637466038595,2.13345737614431,1.820412167127223,0.1276455312347136,0.12853462856747583,0.05748700711116896,2.528799148261472,2.37737820378771,1.222393032106906,0.7027396579179976,0.09792671761831225
23,1532473326.260348,2.9509301329333617,2.665425524496966,1.5082625787142818,1.097790546887052,0.7817872885336571,1.2142709835795837,1.1472073031526682,0.3435272650829598,-0.044830202951649634,-0.3026803351944903,2.2937498714425666,1.9828757879210945,0.303052996747437,0.1427506985233963,0.0023946012426242637,2.7824564174123294,2.587827207339263,1.1965346706132334,0.6632628319244865,0.05626126668436845
24,1532473326.367969,3.0550651561820774,2.788314083047345,1.426404464243257,1.0246025737147082,0.7261609442234251,1.3183276574425793,1.2936454210386945,0.38622492203390185,-0.02717385021424808,-0.2845889975164248,2.339679748382923,2.0355043412475173,0.3967816584963035,0.14728734880300556,-0.10190739521160974,2.895322476319408,2.7052335028725043,1.1323552773070902,0.5291344575766453,0.02767886340537652
25,1532473326.454886,3.03679709569738,2.839073391310708,1.3319814408704842,0.965063491078921,0.6372977900045387,1.331047423642729,1.3674896561472918,0.3781486627326813,0.007973429844770463,-0.2518653409947155,2.2768074984976296,1.9822115314262452,0.3941639087938497,0.1251542222931242,-0.20479400736864173,2.8844595120945504,2.7570582248168045,1.1219422095938119,0.502871836793481,0.08286146602335864
26,1532473326.5419786,2.916144626963143,2.8565178879742605,1.3724935261764954,0.907965878061449,0.5186255059282727,1.345109001881454,1.4589427586459922,0.3782185660362521,0.049399410290819026,-0.17897170127019157,2.104898327030446,1.8228616849904618,0.28146923796171563,0.08300948295968395,-0.25262412479387003,2.778542548638972,2.7957363483464355,1.3079389590589896,0.5296350711346739,0.09637062397467763
27,1532473326.589397,2.7618627739717816,2.8792585259156587,1.5500807128765983,0.8877038683442385,0.4426234796138862,1.5050905058588127,1.595087449506489,0.3710884329257334,0.10636458344302385,-0.032557255045325056,1.8232834673640448,1.5675007681194895,0.12252966676512383,0.029812340710620118,-0.212252206054408,2.6743911651590007,2.8568215980358973,1.5575667668632136,0.6036770031238601,0.11487368228086826
28,1532473326.699941,2.7238620889974103,2.9058148062046825,1.7132923370022872,0.8864652414803081,0.4277602474138877,1.7212328308893525,1.7198850402139116,0.35423767402557327,0.20943594210831523,0.1576737948082624,1.5210154185454297,1.2886966430919151,0.04365011871218381,0.012704637718637479,-0.11570744236595462,2.7106327739572498,2.919230609358409,1.7371556922093916,0.6902310004654185,0.1558421760067284
29,1532473326.7896938,2.7947292650158553,2.9049780455152137,1.7939647775082115,0.9131540015317172,0.4836071617386395,1.862120467366365,1.7774397434339269,0.30434498371021945,0.36374879636059454,0.3231666624879045,1.3577467839033521,1.156505210871289,0.1208079341729222,0.0644174402295286,-0.0023785297547040795,2.8104483747744013,2.9383698592485876,1.819963039765249,0.7648117145795731,0.23445154328042656
30,1532473326.902986,2.817699769183842,2.85256467832852,1.7552847346346665,1.073627450050157,0.6353626341748714,1.894825474154383,1.7418654271394431,0.19704693232263207,0.5165052504363485,0.4444286929288075,1.3206707622730607,1.121688777757819,0.23890586335676878,0.21018617925124783,0.10375144273857495,2.8373969338719442,2.888058879699872,1.7801713647458641,0.9096514649613358,0.38853613777535767
31,1532473326.970937,2.731283059417507,2.6864249921222147,1.7076640518593973,1.1083890506883163,0.724317956958182,1.8108702301605106,1.6045016143936182,0.10352673161493095,0.6224387207222178,0.5050783639307466,1.223145894094918,1.0338548377326748,0.3354027445012374,0.2461511719337245,0.13159049255583838,2.7497131817988247,2.723487176858723,1.7051602894459825,0.9732678289867273,0.49037275892932813
32,1532473327.039191,2.617235798521025,2.4422177001849654,1.5702842868951887,1.0850592970945285,0.7419586366296897,1.6081030630855233,1.3746140302535947,0.1296471752791856,0.667485068290471,0.5001896757341009,1.0104059638082472,0.9203729253572963,0.3555317182748044,0.26512763578978804,0.13566250114628128,2.6189469610447778,2.4683984531209577,1.5424156610009319,0.881077848160705,0.423443729920336
