,timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1,delta_absolute_2,theta_absolute_2,alpha_absolute_2,beta_absolute_2,gamma_absolute_2,delta_absolute_3,theta_absolute_3,alpha_absolute_3,beta_absolute_3,gamma_absolute_3,delta_absolute_4,theta_absolute_4,alpha_absolute_4,beta_absolute_4,gamma_absolute_4
0,1532470077.183093,2.7307686750388793,2.7076751858030588,1.7774405934645465,0.9152892325358389,1.148069281367024,-0.5856178879126788,-0.13266988295016832,0.0464637514075515,0.09116192619638311,0.9779959434288522,0.6217506963363859,1.053195409094049,0.6142233465986049,1.1382480223524167,2.0602721962991413,2.764603140415179,2.737396095732466,1.942961201339271,1.0679883824189342,1.4073316381093903
1,1532470077.27285,2.4562239129687025,2.4061588233843345,1.4960093568998336,0.7282168599284757,1.1314216621393243,-0.9276499725920339,-0.13174244717363362,-0.041360908689899036,0.04187275047937107,0.9504281067403644,0.3362015867207831,0.8274862306563424,0.4957425773448366,1.2263140101119354,2.0370857890200242,2.4933919725366307,2.4276663180459095,1.641961446363658,0.9722581820434643,1.4008765782467199
2,1532470077.3605778,2.0276064412732904,1.9287755532075341,1.0843685435261654,0.5502082209988037,1.1326989367493168,-0.5366704879579148,-0.014833353513285198,-0.1291320861741071,0.009149842527888662,0.9173744470935236,0.002441115650002274,0.5467217170269681,0.4437093765709076,1.3200385328198274,2.009710989728151,2.0656782990540963,1.9386253052764542,1.1967259432232102,0.9030123549062654,1.3879705384101324
3,1532470077.429817,1.4152288239155795,1.258717972301586,0.6017967407718072,0.44318205759289975,1.1222266355984523,-0.2506442448853302,0.12342977779229594,-0.17323950243388897,0.03204064813496642,0.8787680422638138,-0.2868736009220541,0.35257564400016805,0.510751480715641,1.4143437601974123,1.9797624480231362,1.4558964866047404,1.2295033595109484,0.6845546213781326,0.8607110225961739,1.374414508645011
4,1532470077.5191321,0.7131834495573827,0.7980708967412176,0.47233111905578823,0.5320701573343332,1.0966018058162583,-0.13995226400904573,0.21722056857817937,-0.16471529126633502,0.10588621251374178,0.841067345219743,-0.4828695928035081,0.3032841101704883,0.6470598994342432,1.484983637066571,1.9562068144418392,0.7339335505352378,0.5704811387606021,0.5422281608972624,0.9189705958687742,1.351911917629992
5,1532470077.6116214,0.17754215306225868,0.6863881571876587,0.2116434260075462,0.573565605993655,1.0606496594013541,-0.15898485777011925,0.24585036159346207,-0.09567173903574544,0.2218140453822568,0.8119276733830704,-0.6219759797928112,0.2680286485599185,0.7348810910795092,1.5205504081414827,1.9538267450743685,-0.1910279315637293,0.05318316251680251,0.3038144084802531,0.8420357918449373,1.2982134583988751
6,1532470077.7040482,0.30631733985455073,0.8561580846846468,0.3056001975038507,0.7379718995526277,1.0709107318375004,-0.2870307889351541,0.22644825512320646,0.007476717522151656,0.3516957451114229,0.7970104055585701,-0.5600619640486187,0.20903992375979197,0.7646502278274463,1.5173828359726023,1.9763720629626165,-0.4183546057531729,0.0035557920096136912,0.4145341057495635,0.8465192569671574,1.227308237655517
7,1532470077.795804,0.38497061523547466,0.9799894799594778,0.40758516944503276,0.872562762814679,1.1298399858682453,-0.4840089844083138,0.1790192778236111,0.11153101137672558,0.46468943136873586,0.7936287317280616,-0.4279387041871082,0.08821882634393437,0.7709584951373754,1.4967698881108968,2.0121692774312767,-0.32775690832908894,0.012935985419337373,0.5101919873799002,0.8419265631376744,1.1622061160585269
8,1532470077.8842099,0.4707631433794421,1.0465580959279537,0.44118328238869753,0.971621226020772,1.2081890836850182,-0.4625758519024978,0.14347101114924954,0.18587263983457303,0.5463714678301985,0.7844916361537086,-0.4050021841926218,-0.05874606031900666,0.79648582558254,1.5045400674973164,2.0413592677767176,-0.18688416362484725,0.07056236595620681,0.5870631414869908,0.8123817427397195,1.126177206458754
9,1532470077.930311,0.47395061138352546,1.0623301072327658,0.4145762160968499,1.042731710747914,1.2789153185098598,-0.2788873137498204,0.13288059082477185,0.21854024811122746,0.6096555933489554,0.7720999529832228,-0.3991208995163885,-0.19481289491638412,0.8612066825554304,1.5661388442225774,2.062700221410289,0.07691572776484164,0.22103188748211644,0.6677641612356117,0.7647588950838285,1.118297684484352
10,1532470078.027701,0.5217952301332931,1.0512100729785263,0.3394495848546471,1.0830224917138864,1.3211492407313974,-0.01784320250761595,0.15319003214785468,0.2097632704197288,0.671789111271878,0.7686031716835258,-0.4640012515108575,-0.2420475607934406,0.9342498382593357,1.6468627995619944,2.0844419227926148,0.3791569294315052,0.40869512292348015,0.7513444947158047,0.736599935148242,1.1234041897995404
11,1532470078.119086,0.6953520947264774,1.027290956619651,0.2682592246022556,1.0952902086698797,1.3329840170762735,0.1614156401384388,0.1839846084258913,0.17087824194071816,0.7264983419001414,0.7787560537249043,-0.5396113115839699,-0.21128562302781562,0.9706831014936976,1.6965795470105949,2.1068337121067926,0.6319714908948538,0.5495093913211463,0.8128884852085259,0.7773442098490899,1.1205163260606275
12,1532470078.232374,1.01125035283834,1.2627505276748892,0.519591893444885,1.0883217585179223,1.3136351181466468,0.25386735230385127,0.22198766956250357,0.10455109514873906,0.751869790369905,0.7937414971254422,-0.07668325350146026,0.10786115641444116,0.9375776917378663,1.6877703714036072,2.120456631856109,1.1311400850745452,1.0884843086635358,0.9077566153968023,0.8596989306290522,1.1101740315561408
13,1532470078.3237,1.613578037793562,1.6278767470170072,0.8641804218947423,1.0602060446805406,1.2757663867428921,0.2202841845683968,0.22137327210342064,0.009628455185827252,0.7252950230500901,0.8145562390246358,0.434526932124472,0.4033189660164626,0.8305876903809288,1.6104118287466611,2.118278945683053,1.6696887679090908,1.540710041600969,0.995619412284436,0.9380289858324211,1.0916480682891858
14,1532470078.415233,2.2400275399263454,2.1581305761256893,1.3415484750376565,1.0545059139999802,1.2263558962640149,0.12357037523836337,0.2047346203777663,-0.11559426745662374,0.6463896282948935,0.8450673774342464,0.988739495602754,0.8616907356845837,0.7291597273057449,1.4820143290146512,2.1014482486855086,2.2450454622758893,2.0916822752622934,1.2685994948038026,1.0084063930056468,1.1046537780627452
15,1532470078.443182,2.634573224841095,2.4834066476032404,1.5835438938237192,1.0256135988055215,1.1813650970883196,0.02936481099745707,0.06941016590535773,-0.2754760443149206,0.5332920204189955,0.8866495361934918,1.4336124988128043,1.1948177340173571,0.7203397954202263,1.3460778901964132,2.0852279062050068,2.6217859076938095,2.407887043413687,1.4363223266595937,1.0280508907338708,1.1663816284971464
16,1532470078.531233,2.890421988044245,2.6766216877935367,1.7627609749271373,1.0139164076669467,1.1466343976874722,0.16358885362818767,-0.12589162426395717,-0.48315798600095117,0.44482404431455863,0.9268831950878048,1.732908243582472,1.4239791885449027,0.8584394276564258,1.2831704135742759,2.0798495569571704,2.8703072497852937,2.596881632475134,1.6056577983239253,1.050059024617358,1.2395159640553686
17,1532470078.664528,3.0448291618683108,2.741323175141884,1.828129595208481,1.0365670392374315,1.1142473688813652,0.4484560140399571,-0.05964683652271771,-0.5007930810543936,0.4152022715882524,0.9518235005322476,1.9263881381823187,1.5513247770343943,0.9859167762978006,1.287352244923356,2.080072190505266,3.0253017095493977,2.6677769389137533,1.6802758477826842,1.09291333635586,1.2978406905895092
18,1532470078.7380278,3.1073586993407947,2.705486204154993,1.7751690706020906,1.0549237709710961,1.0803014789807115,0.7223427504509953,0.2791564921754662,-0.3372393875021797,0.4014066077223101,0.9576974278452866,2.0125269387872446,1.5905799393669113,1.044615026302721,1.284913723777313,2.0740628420008087,3.0961293055933283,2.6563780218340156,1.6599513017529641,1.1299997378949291,1.3135880828041782
19,1532470078.827347,3.0951031506234776,2.6000449488898285,1.6187234436666718,1.0478023143244999,1.0550437819221863,0.897839817486182,0.5468821874174498,-0.1922383506526517,0.3573902800966826,0.9527849665938506,1.9975091189202925,1.558356551040195,1.0309968522573945,1.2347924221828361,2.059792334542436,3.098802567251722,2.5999067221990453,1.5795196744424436,1.1315485612957192,1.2855493188309752
20,1532470078.957429,3.015402809468175,2.4631344094065404,1.338422975904127,1.0112940040621106,1.0430763137513943,0.9788058533048782,0.6740569604816302,-0.13614980706361166,0.2999363578244968,0.9448707269921666,1.8794221180748916,1.4620905469942902,0.961964038753527,1.1647017679047436,2.040445478838726,3.037709055587498,2.525350454739333,1.4432109821201538,1.0992623987606853,1.224155242754549
21,1532470078.961387,2.870028700444707,2.3185953115715523,0.9190602441421439,0.9604295030677649,1.040022066688947,0.944367414460725,0.6930183106651512,-0.1794352997276087,0.27185066278110304,0.9336946962330623,1.6610266526231479,1.293503810067465,0.8513100101702564,1.1194451076594336,2.0200601537824165,2.9095479903297283,2.4273948883206615,1.2889067487416657,1.056052905219836,1.1543018610694322
