,timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1,delta_absolute_2,theta_absolute_2,alpha_absolute_2,beta_absolute_2,gamma_absolute_2,delta_absolute_3,theta_absolute_3,alpha_absolute_3,beta_absolute_3,gamma_absolute_3,delta_absolute_4,theta_absolute_4,alpha_absolute_4,beta_absolute_4,gamma_absolute_4
0,1532038006.029717,0.7744557003382436,1.174859749253,1.7073530263237522,1.441522829975072,1.6427467632164168,0.8811830142435113,0.9591521559239667,0.2763169063628362,0.9072574389679365,0.9695748998450825,1.1703540992369825,1.6781214403631086,1.7356378288173724,2.456041680558666,2.9556909970034146,0.44518981703266347,1.3902340634019341,1.9421986171520045,1.5682520469700667,1.5519231681959171
1,1532038006.16999,0.8259017502451825,1.2397253318900467,1.9129348267456712,1.4974355694491561,1.6716474267035475,0.7981204354587788,0.8708824468634573,0.08046827960505282,0.9448407787383876,0.9510458300038358,1.30676767018278,1.5785868920143002,1.833272133676731,2.4666360773260423,2.965863220356415,0.3832053422322826,1.3581027080704815,2.051916749710565,1.5338782159591013,1.6042082428350628
2,1532038006.259683,0.8031542501588961,1.317870351190704,2.056097889542588,1.5417933275029871,1.6637068834490856,0.6360597683289707,0.7655266059214358,-0.08386155184829475,0.9842917051458823,0.9249144612725801,1.46706504461403,1.4908265019934264,1.917540583084287,2.463400052986162,2.9451123654774056,0.14960853727887824,1.301209260276036,2.1101046079398214,1.5213754478774753,1.6186178354769896
3,1532038006.372356,0.6244745036392529,1.3864048062644911,2.120594151938494,1.5500554567990854,1.6176592031419013,0.41687398657622243,0.700108315525634,-0.11751704324756934,1.0087382197623418,0.8857107845100075,1.5504751765751597,1.4495169070342615,1.9336064727050286,2.468721675738972,2.892470741944783,-0.35157055903287254,1.2460043386022008,2.115462694187272,1.5407727067059855,1.5901691729629852
4,1532038006.4603949,0.33621068361662504,1.382500511208434,2.099935460988282,1.5180324331564654,1.5437136429709273,0.2593214302922267,0.6459808588263076,-0.00938449536474282,1.0046442554768087,0.8220068518354756,1.5542285144995434,1.4055962299666414,1.8560362000959723,2.497521704475499,2.8138820788942858,-0.003552873756968201,1.196917004899987,2.0649940748985207,1.6138086320784994,1.531053638593374
5,1532038006.512933,0.050668471751019975,1.2953084663292562,1.9924132216947128,1.459982414017677,1.4564726464916027,0.20902974291312978,0.5725198321453292,0.10354212678009098,0.9634595799919298,0.7475533478367578,1.4913814836356025,1.3614559251263243,1.6951210721131227,2.514703518000083,2.7380731300222476,0.45259275287440204,1.1413022643554311,1.9608684429079286,1.7126712250844693,1.468309282354308
6,1532038006.686239,-0.033210009339062777,1.1451342777240445,1.804786853859086,1.402500759872774,1.3932268043774083,0.1469778047557716,0.5060164279761468,0.16094987003077119,0.8989218410987492,0.6664487012340694,1.3427714139528546,1.2820979058775224,1.5203638861485973,2.5047768164315305,2.701072448695279,0.7193938132376525,1.056225796178211,1.8101505151784778,1.7993303325189574,1.4321697544858938
7,1532038006.756931,-0.0041891111987998,1.0001947171000958,1.5642437486757408,1.369341732614606,1.3838853105636855,-0.12503332592952687,0.49987727296556933,0.15988252064942496,0.8280967423284659,0.6267513663278056,1.1710641877935843,1.2214492251226357,1.4135950811532403,2.465144412339104,2.7281403980715226,0.7663632803605805,0.9307674637890418,1.6496633857079044,1.8399872997040962,1.4258039953154307
8,1532038006.825427,0.11697318357263761,1.0051403824773524,1.3247552055655358,1.3678664758668548,1.4113904115936697,-0.7913464123636831,0.5329383566788736,0.16025310302088505,0.7904847745935571,0.6280559174078849,0.9533033668973753,1.2208338156176284,1.402745611037218,2.428704539255709,2.7869891390872708,0.8198281212167472,0.7601559815777028,1.526552486874072,1.8221015077641736,1.4417318764031943
9,1532038006.9796062,0.1623939852855417,1.0864250320044042,1.131274033062515,1.3973952313384452,1.4424049980530096,-0.8407027753261952,0.5518901242856226,0.13275403501896835,0.8248810822638458,0.6820097367013125,0.5742590161567226,1.2294845703469943,1.3952495221133496,2.421520157977033,2.8436098612181175,0.7329708386827669,0.7866116847912752,1.4634506609913833,1.7471630008784993,1.4791393709934408
10,1532038007.071941,0.33699032537039364,1.1803408210720898,0.9930705112620068,1.459258163407721,1.4453913058488068,0.14623332986407023,0.5581736946109177,0.16508521646544755,0.9036077471619267,0.758978605758821,0.07104551515389287,1.185000934245981,1.3102440047243606,2.4449434615248227,2.877732295446827,0.7251967916798442,0.9158888841991201,1.41849950135941,1.6456037473167664,1.5419249039942466
11,1532038007.182841,0.4738218407119444,1.2633199769659447,0.912489653552266,1.532007289235999,1.41376279183744,0.5933750951742033,0.615640192658777,0.24106115493503,0.9735592623222066,0.8266888895093776,-0.3903716685639301,1.1214729028359225,1.252023797972567,2.4677933487460706,2.8836083398531933,0.5767840429803855,1.114621562269386,1.35294670652741,1.5708620864028857,1.6151921617244454
12,1532038007.300899,0.5618423700218353,1.3232064741111889,0.9209215804918436,1.602765191948712,1.3499603108383662,0.8423210554746497,0.7097387546694663,0.3756469457709938,0.997901907067126,0.8637898046466458,0.16874533523740887,1.11627661066038,1.336183808098715,2.4797823020311416,2.860485683794588,0.4169988256057769,1.2595004639179261,1.2829122281782197,1.5601684322720315,1.6731164415751596
13,1532038007.370188,0.609739601024884,1.3311981105673312,1.0709002704157198,1.669258816146447,1.274784809231414,0.9269073006225315,0.8481332377930915,0.5110672829350627,0.9713337337127693,0.8675996035645879,0.5334839942966387,1.2455061707188102,1.5332370879788806,2.4931672349551297,2.81510710280506,0.26119369976674073,1.3626205949827248,1.3319557483001627,1.578048672110132,1.695526342722709
14,1532038007.482903,0.6453406597904354,1.2646071091043514,1.321922768564132,1.732623807614938,1.2248844020980278,0.9066289603233465,0.9330434910983871,0.623198680863009,0.9096154557926074,0.8478353772780323,0.6623834451755766,1.3809645292032022,1.7552083710917636,2.5146451843758526,2.7653239388238693,0.229739361234671,1.444388513703526,1.5401693874136484,1.5990539999158753,1.6699514302854574
15,1532038007.551543,0.6562680287930479,1.139260980809277,1.572986395553835,1.7746010172844782,1.2402889879584995,0.7949902399690134,0.9453616878675705,0.698228266407211,0.8495693618226384,0.8179923712391426,0.7126556799840258,1.4344552612055377,1.9395867837113006,2.5313486206285543,2.7381747164039454,0.14342520562767208,1.507783467097576,1.7630268448209525,1.6125428639429742,1.6057592239748515
