,timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1,delta_absolute_2,theta_absolute_2,alpha_absolute_2,beta_absolute_2,gamma_absolute_2,delta_absolute_3,theta_absolute_3,alpha_absolute_3,beta_absolute_3,gamma_absolute_3,delta_absolute_4,theta_absolute_4,alpha_absolute_4,beta_absolute_4,gamma_absolute_4
0,1533166140.572824,0.29425670742260135,0.9182629543386172,0.8889753181192351,1.1690073714339144,0.7856175886700342,0.05463768727006002,0.1958496893318782,0.2438122206028011,1.1477565215935144,0.5611124654959915,-0.7063564991799948,0.437073286548627,0.7912579836280604,0.5357305660544154,0.5692515929813489,0.21374498360260905,0.9284871846825302,0.9751261130017508,1.2462994818330455,0.8912188954157633
1,1533166140.735559,0.3761651762736775,0.9253827945576342,0.9280693695941105,1.1097072610767043,0.8330472883403612,0.36054569479932036,0.35445084470250043,0.17309305187975507,1.136618863585625,0.558724081580436,-0.6677809481388878,0.38475818012470403,0.7004942036172097,0.5133500814153851,0.6173334608831422,0.642435365937087,1.0593075002258105,0.9208954571603618,1.271569363084842,0.9565611688440205
2,1533166140.804529,0.6879457398443987,1.1189134200884339,0.9920631984488081,1.0493564153092683,0.8857453331925482,0.6031778890147839,0.6039610386205733,0.09701640501650545,1.1067456957107984,0.7095464186489981,-0.7233161104724272,0.2998230217207229,0.551379837962044,0.4556988098644071,0.6304697596358823,1.0673150998694605,1.3077742821631073,0.8371732321807321,1.2779027439768453,0.9929734508411308
3,1533166140.966203,1.105729290426815,1.3213963208704456,1.0860684108789034,1.0178065997690775,0.9444788387175725,0.7426077499764316,0.8035860920360726,0.12292243689029754,1.0679358894100333,0.8856653005195864,-0.6771484542315018,0.2480280896695235,0.40782995810214534,0.4098356050006601,0.626384968278456,1.4206966534763528,1.5179826324170087,0.8480503356688562,1.2816542032263643,1.0013328495105713
4,1533166141.03519,1.3428122484089569,1.4664570023260781,1.2081571199678165,1.0662639871539172,0.9914512709677278,0.7976893923110776,0.9367903984046712,0.25927215759791367,1.0468178572061853,0.9993442650313503,-0.2600688551052039,0.16066521362856828,0.3412816483248579,0.4108361946753425,0.6213674713509052,1.6077812196670243,1.6401626757132546,1.0447086441335143,1.2846308888984903,1.00075001151214
5,1533166141.104269,1.523841947506926,1.5409458338336222,1.3240886490418147,1.185107280301122,1.0017054209250693,0.8067613391485233,0.9570611964057754,0.46226749633834874,1.0350080571073965,1.0345105658035247,-0.06170666849620891,0.0671111117385352,0.3696337403273181,0.45057569587043417,0.6093215326823512,1.7055588311365464,1.6707118185128815,1.2903264630419415,1.2860813063659045,0.9952714347224545
6,1533166141.2669551,1.621445527027862,1.5620189524423682,1.4068430850689744,1.304703174329535,0.9599689582843004,0.7189742346833312,0.8826306806936088,0.6394427893272502,1.0117090779002111,0.9913536291446162,-0.009933808213363277,-0.00975785555553342,0.46127535356424404,0.48301184661047425,0.5766530550629471,1.728144289252664,1.6174271424009918,1.4737997569555723,1.2808067185558252,0.9833245211803943
7,1533166141.304739,1.6173996785942266,1.5554122839594997,1.446654173963157,1.3893668133437354,0.8733762205566022,0.5410486425154107,0.7075633827284157,0.7579176033201632,0.9608412789790184,0.8853429652840252,-0.03855506389439943,-0.049036010973944597,0.5665688307841497,0.48896337334106393,0.5153206715138895,1.6370926602867995,1.5216621196859557,1.568839317704232,1.2874364062023758,0.9672824401333115
8,1533166141.405051,1.5313624885003825,1.5532263849127943,1.4460227974050774,1.4136566114746185,0.7746833479691358,0.31532813880875776,0.45321622540583095,0.8036743943308771,0.8788850787443485,0.7649924821029279,-0.1092963548560216,-0.02257011068652542,0.6355342501853827,0.4884121320798942,0.4323032536953275,1.4597807961327067,1.4176035156981162,1.578904119966062,1.304779376874838,0.9489580744544043
9,1533166141.5364769,1.2759902572925461,1.61445449647942,1.4229668556506494,1.3871941537660013,0.7363260937171481,0.09024397725298401,0.2613494493990028,0.7838193508361415,0.7817366609749499,0.7065974603089396,-0.1487835381769406,0.12786235584833333,0.6507564874587676,0.4825690605419782,0.3635293286319775,1.0649466154944047,1.406683524008558,1.5144970820750974,1.3272927913276005,0.9427856369597045
