,timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1,delta_absolute_2,theta_absolute_2,alpha_absolute_2,beta_absolute_2,gamma_absolute_2,delta_absolute_3,theta_absolute_3,alpha_absolute_3,beta_absolute_3,gamma_absolute_3,delta_absolute_4,theta_absolute_4,alpha_absolute_4,beta_absolute_4,gamma_absolute_4
0,1532983004.66084,1.532876756561079,1.3325690015077525,0.8702663540416856,1.5178304089603942,1.2314190737134567,0.9851730250369034,0.7975159050512638,0.3147903762279953,1.0133206964618804,0.5542740070871816,0.9721037943556959,1.0921881373350237,0.7851035255961815,0.8531422656860452,0.843273825890396,2.0029606561909525,1.5264712601117614,0.8803464243210639,1.2809799453581505,0.9446292857934565
1,1532983004.749748,1.6138130416573995,1.2590060445360403,0.8912702790089481,1.4918942315254369,1.177737873257281,1.1633563365557325,0.9515358406765236,0.3401010788225135,1.0012985465996507,0.5084920542950357,1.1880730826683183,1.056545278082504,0.6954820263407032,0.8190713304722775,0.6874188021132347,2.0517272435280365,1.6180762794140373,0.8779744807897262,1.2326980182349296,0.917460578348786
2,1532983004.839886,1.5605001108438563,1.2750135142750896,0.9554741146471457,1.4848792111295992,1.1193181629247264,1.2376223265220314,1.0164610170787953,0.3101122423013148,0.9916511515071909,0.495605812999288,1.2324136456343209,1.0991843831090629,0.6615636371162757,0.7927632719601048,0.5477844617953966,1.9726883108454136,1.7610411596438424,0.9406177079227585,1.2198143644596073,0.9137724568727973
3,1532983004.8865721,1.4321668458988979,1.258112928968627,1.1103055403231608,1.4640167394270565,1.0452483943146849,1.2387407723920616,0.9746409458679522,0.23719071948823953,0.9605649218846906,0.48263101135607495,1.1912001996345343,1.0444595241234498,0.616364119403149,0.7483784529862689,0.4945209109653361,1.8112787054547705,1.8407377833517666,0.9738369795338336,1.208651700142448,0.9291632755900987
4,1532983004.981235,1.4769580455212585,1.5221332479029996,1.2875236096052691,1.4160664994312502,0.9741903341489917,1.2709091024943493,0.793796388035323,0.17191838574370555,0.9173374739656515,0.46151078201681583,1.0312286667653365,1.040928381919654,0.5486035358044927,0.6876816561138389,0.5500662406535093,1.6589760407384648,1.9577262811588978,1.0551420338565836,1.23030760502905,0.9390843309844373
5,1532983005.069428,1.8511102682566545,1.9818755418814291,1.4889865758360536,1.3390723963748594,0.9314556536014108,1.2586630271013384,0.7020796819488373,0.28123014459207263,0.8886798384657927,0.4487592861901824,1.062398500082746,1.199532742851017,0.5940488592834192,0.6399430573331828,0.6404731634739852,1.2895308547859785,2.2059524388334526,1.138964440607399,1.196017118268928,0.9355824099283985
6,1532983005.1616929,2.220040014625058,2.437858639781867,1.6937179888472895,1.2520058741035134,0.9207264756495158,1.3093001688161374,1.0577243802686602,0.587747439369525,0.9112113604810609,0.4670949665323607,1.357294082731488,1.4705197104061214,0.7605983397717891,0.6585072444270107,0.7086691228375276,1.5103125952466496,2.5154416967964055,1.3494521556003418,1.1805409580153816,0.9584984425099825
7,1532983005.251081,2.539648743854498,2.7538336436030146,1.8515420613500584,1.2248883904211565,0.9697929706471795,1.4287699706577484,1.4167172384731703,0.8222027207345696,0.977713050544171,0.518379451539899,1.6321523193568466,1.6839617240660776,0.925459671016982,0.7312703654674777,0.7461197293569287,2.07903712731475,2.7740981834695564,1.5372392358410238,1.180005940536442,0.9843367960650232
8,1532983005.343734,2.7672807597304696,2.9162502948396374,1.9616264352608745,1.2336152894839785,1.0270690098638269,1.5018829882154796,1.639811246357327,0.9734592150698059,1.0284693053596166,0.5961730178731989,1.807043336159422,1.7825073999435335,1.0297805683046883,0.790101798451162,0.7560102340305241,2.484261823634726,2.920468878062888,1.6702963212917976,1.176568028736516,1.0116131648832387
9,1532983005.429575,2.7911529631402674,2.9957819116230584,2.0395586967348662,1.2586897801805332,1.1115061969224036,1.4952604902550715,1.734712959507866,1.0042160299294653,1.0485876225763133,0.6859929819962127,1.8539397406318796,1.780250774727961,1.0723382806433426,0.7965272337416138,0.7661898584404458,2.623646737433504,2.9817521331674275,1.745800195378035,1.1242773257318077,1.052100578011627
10,1532983005.49824,2.7378888122200413,2.960565738684962,2.013409828444952,1.3782424458668538,1.1536364259133642,1.406877142627803,1.7093346696432026,0.9379546908957279,1.089232268053852,0.8079642224078656,1.7514923307629422,1.678427138136876,1.077352656305788,0.7525220141931152,0.8168044520224271,2.699293451093026,2.9273363979901603,1.650987411596015,1.1914241308631939,1.1003215554642245
11,1532983005.587494,2.5746846838156054,2.8838826143048837,2.0972762098975424,1.5673830890208615,1.1799180388236952,1.1731142771602734,1.5773702563186658,0.7873206695788272,1.1807270134541736,0.93056123936831,1.6037792254612262,1.45029843504932,1.0848463698167112,0.7641736269548118,0.9265299168405488,2.620343335517373,2.7850943945104696,1.6372258450920565,1.2777537632611318,1.1382242481786535
12,1532983005.6775641,2.4895535375119167,2.8860066970091003,2.2434515516751237,1.8432915305324253,1.2420924723029032,0.7890957646315917,1.3479918234402024,0.5698708215786864,1.2957337047630073,1.0286144515154847,1.343762209408745,1.2462833906940738,1.1203248555580658,0.8787977340787916,1.0510083923518303,2.453871369692041,2.643689625652572,1.7529354280855722,1.37847928429935,1.1666104928081495
13,1532983005.768073,2.746809756112565,2.944387592698331,2.3782300379349417,2.059113350508622,1.3337833526591687,0.05345896416440181,1.0718594706007012,0.4160247543504416,1.37665963859582,1.0820300682792812,1.1324847167578675,1.1865892385948433,1.143615349981428,1.0463831280835931,1.1621377072361214,2.4745268614875564,2.5710484108874105,1.9381936080723807,1.478007350920903,1.1794559260883497
14,1532983005.881007,2.952121146816543,3.0254126257238556,2.4547760798939957,2.1876206427543075,1.4430601145555502,-1.2658642611313302,0.8358616199467883,0.33981804772482976,1.3959234774961873,1.0869925260590754,1.075768551786918,1.2956434597143358,1.1167437125636366,1.1839999190076735,1.2372379697805418,2.5834151800812197,2.659790932835728,2.094666556886425,1.5351203922700352,1.1826956398483144
15,1532983005.912424,3.0546607425857073,3.034397809178985,2.453423079941033,2.232584627001491,1.5410762082429756,-2.253360310680395,0.7330973620145085,0.29349050219093703,1.350081281224207,1.0513888101115383,1.130130287299752,1.3565713507268444,1.0030246540253653,1.2663093651629487,1.2698712494339066,2.6969151115474563,2.725456386830064,2.1606298694563084,1.5801787546766959,1.2248907744997393
