,timestamps,delta_absolute_1,theta_absolute_1,alpha_absolute_1,beta_absolute_1,gamma_absolute_1,delta_absolute_2,theta_absolute_2,alpha_absolute_2,beta_absolute_2,gamma_absolute_2,delta_absolute_3,theta_absolute_3,alpha_absolute_3,beta_absolute_3,gamma_absolute_3,delta_absolute_4,theta_absolute_4,alpha_absolute_4,beta_absolute_4,gamma_absolute_4
0,1532379878.488343,2.636603701913573,2.647281479613524,2.1260820966351397,0.708700509081613,0.2783301132950055,1.035828677526954,1.0237973119574162,0.42701151273207233,0.7069153195780505,-0.06507366308705025,3.932743404325573,4.125951565493573,3.0564926732550335,3.400620103449814,3.6254981002695312,2.636852834146451,2.6399161634495387,2.124163410773978,1.6300572935229403,1.7738372531595328
1,1532379878.577064,2.737247955813822,2.6836565777216155,2.114143711812902,0.7147013790201657,0.35012927495290974,1.0276299861556473,0.9654574538994365,0.5435607282823821,0.7244904928852618,-0.08893141380091749,3.9515314338350547,4.083469807803238,3.0584699669765554,3.398208418120709,3.6620601245296442,2.7388831318415354,2.679576128433022,2.1495937160551946,1.653413107392154,1.7893765700214281
2,1532379878.665601,2.72999278135747,2.641360588190974,2.0396162458654032,0.706912088896989,0.393335952153227,0.9360159852820247,0.877359350142749,0.6556828490115906,0.7209546048944794,-0.07326019982065059,3.87635362645029,3.94924073039137,3.0166616614706756,3.3329069621013736,3.665060781326457,2.727395984411522,2.644337300672657,2.0999822146165465,1.632021302239283,1.8000112235865084
3,1532379878.692211,2.6475393185149234,2.5590825592483797,1.9309920836245134,0.7053674898480187,0.4438679826103496,0.8463115141768727,0.872056275548205,0.7013279544529577,0.6823977770141689,-0.07099286652469886,3.6467403804907357,3.7150124609594126,3.010002159283776,3.2286068157476286,3.6507396527856755,2.636563455255847,2.57637936477419,1.989734106465056,1.5693429270252954,1.8111955525659693
4,1532379878.780596,2.6192695842463114,2.521630261948595,1.8471517799886399,0.6967503460503673,0.5284495682616185,0.9128085714949499,1.0163030385186314,0.6710194781412852,0.6160909701036238,-0.11739884777731678,3.271515083737879,3.374142242237257,2.9259063755825565,3.1209531457633264,3.631248651284511,2.607009590091705,2.5591488620962135,1.8741285976339648,1.4870744768676754,1.8233062767682784
5,1532379878.959471,2.719685055232634,2.5535212008420585,1.8600594249178057,0.6623850001330089,0.5818103223137523,1.093232250826972,1.2123255509337694,0.5841268288458574,0.5350708313026644,-0.21617147977798504,3.0616064137670262,3.0978777718174966,2.833617925848057,3.0254521589014374,3.616088039889347,2.7187277452610448,2.601800961225857,1.8864562913100118,1.3979628695157842,1.8311879075697683
6,1532379878.984267,2.8470940501184163,2.5848217901787423,1.884320050520183,0.6458033954853787,0.6361686487857963,1.2352548493478626,1.3518295930301152,0.49313844383828137,0.4688040304599483,-0.29836892510025115,3.0777595025174063,2.9836136004403664,2.7777925320986383,2.9905351460558194,3.6080847534805733,2.850914094539685,2.6266421969045446,1.9831625449671273,1.3457709047176254,1.828112589739441
7,1532379879.093037,2.920693359368894,2.560006659919093,1.938370129969001,0.7195653141296832,0.6823519390730692,1.301334644164586,1.4070465095916067,0.48548958876622994,0.45856972735136425,-0.26844040637658734,3.1080704709407274,2.8946481239180923,2.6493580726722445,2.973052737273422,3.608892079741287,2.9351389592695964,2.582158919855527,2.1358378907505187,1.3399522566544195,1.8111836198702582
8,1532379879.181323,2.9284252579090273,2.536278410626861,1.9780516311565932,0.7647480987487414,0.6522796997616512,1.296164354446625,1.4022795945914428,0.5997147736369356,0.5145400870786446,-0.19420391239347246,3.1076123964639404,2.8533371088816275,2.6497651295662865,3.00534733893946,3.6209384553588646,2.9496720297945416,2.5033597661068967,2.268761060465905,1.318114316477021,1.7829992711322589
9,1532379879.230578,2.915712074694933,2.5333536962077994,2.0138012928235867,0.8888868804752004,0.6169192150189876,1.187907954530802,1.3395762962893232,0.7296696091273385,0.5832253448747826,-0.13460920866872605,3.049546534700174,2.7490006211143254,2.762922589430551,3.045569102101329,3.6356631156237365,2.944447385805296,2.4231228323420835,2.3583247480338905,1.2865466758607453,1.7605426454362159
